label,target,sensor,protocol,population,noise_mult,noise_add,model,method,alpha,cov_wb_mean,cov_wb_std,cov_wb_median,cov_pooled_mean,cov_pooled_std,cov_pooled_median,width_wb_mean,width_wb_std,width_wb_median,width_wb_log10mean_mean,width_wb_log10mean_std,width_wb_log10mean_median,winkler_wb_mean,winkler_wb_std,winkler_wb_median,inf_rate_mean,inf_rate_std,inf_rate_median,cov_worst_ge10_mean,cov_worst_ge10_std,cov_worst_ge10_median,beta_mean_mean,beta_mean_std,beta_mean_median,cvplus_bound_mean,cvplus_bound_std,cvplus_bound_median,k_cal_units_mean,k_cal_units_std,k_cal_units_median,k_cal_rows_mean,k_cal_rows_std,k_cal_rows_median,n_splits,n_seeds,n_splits_infinite,mdsa_mean,mdsa_std,mdsa_median,sspb_mean,sspb_std,sspb_median,logmae_mean,logmae_std,logmae_median,logbias_mean,logbias_std,logbias_median,logrmse_mean,logrmse_std,logrmse_median
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_ndci,gauss,0.2,0.8767525506841486,0.0759704286989748,0.9017590079893936,0.8680178066013464,0.0593082360065761,0.882632166790767,11.77365083309562,1.6115434742237318,11.673251896512934,1.0662905662313908,0.0668082913053112,1.0671911514885744,1.443996271127798,0.2999390321354394,1.3264962727375131,0.0,0.0,0.0,0.5161415153714107,0.1232816254679789,0.5,,,,,,,128.68,36.8524027959743,128.5,2530.78,346.1231519654972,2655.5,50,10,0.0,,,,,,,,,,,,,,,
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_ndci,point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,10,,63.45242824480951,11.425718021256545,63.00698778488831,-14.90560703211057,26.371038815185408,-16.364967285872233,0.2852124498077303,0.0471139443088403,0.2864370292541768,-0.017428923066767,0.1080324820979084,-0.0279142655675817,0.3974922059200978,0.0763641488774295,0.3936938158357476
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_ndci,scp_gsub,0.05,0.949109427226822,0.0565296407512411,0.97282995370582,0.946362988208556,0.0481643966087603,0.9629092226088471,378.2750887226648,1217.7342354961136,66.87450034979643,1.850319961454406,0.6353461867535406,1.8252575367198116,2.456547742875436,0.7431685047060277,2.292081575124369,0.0,0.0,0.0,0.7723676324684873,0.1492084846695403,0.7860411899313502,0.9590086260316888,0.0067592493206754,0.9576867987586536,,,,73.32,39.35263909932385,73.0,73.32,39.35263909932385,73.0,50,10,0.0,,,,,,,,,,,,,,,
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_ndci,scp_gsub,0.1,0.901017789695446,0.0840145923341004,0.9306458097320958,0.898687258366754,0.0724420076733584,0.91167450894902,25.5755072172816,18.04111711956007,20.282674935163765,1.3088078189903454,0.2975736800374743,1.30711445333072,1.8989495246469923,0.510059558975236,1.8842590225855256,0.0,0.0,0.0,0.6289429601127868,0.166552848920063,0.6666666666666666,0.908027934324864,0.0078048767937242,0.905532891381948,,,,73.32,39.35263909932385,73.0,73.32,39.35263909932385,73.0,50,10,0.0,,,,,,,,,,,,,,,
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_ndci,scp_gsub,0.2,0.8130274570677117,0.1191963551637683,0.8416994372465678,0.7979212909142035,0.1003698982171741,0.8082908871095609,8.693357319277947,4.870599805593371,7.514054967976165,0.8946307479374366,0.1861522631969931,0.8758288464058638,1.4411823528173229,0.3913197040831695,1.3444901544846055,0.0,0.0,0.0,0.4269684439457241,0.1410586381044744,0.4210526315789473,0.8077889149272639,0.0072682278842318,0.8055555555555556,,,,73.32,39.35263909932385,73.0,73.32,39.35263909932385,73.0,50,10,0.0,,,,,,,,,,,,,,,
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_ndci,scp_pool,0.05,0.9380957490474564,0.0670228007339905,0.9708708916221273,0.935317577704342,0.0547904213480634,0.957824635372674,52.0978128702916,51.32027199728715,34.81528144410056,1.6026905291686682,0.2944692213306963,1.5415792181218455,2.3870515464621547,0.8360958465817792,2.205419817743288,0.0,0.0,0.0,0.7439040343714257,0.120765611795754,0.7467948717948718,0.950450081497886,0.000357741240253,0.9504286492064912,,,,73.32,39.35263909932385,73.0,1007.22,177.23169316243775,995.5,50,10,0.0,,,,,,,,,,,,,,,
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_ndci,scp_pool,0.1,0.8900174683828547,0.0983964550156115,0.932444460012591,0.8841058830546734,0.0845182317637148,0.908535582064994,18.80574917713524,11.684008312189237,14.563743415733406,1.2153354524040452,0.2190562105979788,1.1631643140944836,1.8955988858803847,0.622321750061221,1.7266531944538697,0.0,0.0,0.0,0.5847852512258364,0.1512188885299649,0.6120401337792643,0.9003975497935838,0.0003085031885437,0.9003115264797508,,,,73.32,39.35263909932385,73.0,1007.22,177.23169316243775,995.5,50,10,0.0,,,,,,,,,,,,,,,
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_ndci,scp_pool,0.2,0.8031226951003382,0.119593844141743,0.8418196553625509,0.7879343411207309,0.1081885628132078,0.8050075414781297,7.70990375725198,2.711368427321422,6.617808472289177,0.8629424270001443,0.1445206657366326,0.8205843194792228,1.436727825143315,0.4292547992081208,1.2792789024697877,0.0,0.0,0.0,0.4092469818511008,0.1347302807162737,0.4210526315789473,0.800327906535862,0.0002626935399845,0.8002103281982438,,,,73.32,39.35263909932385,73.0,1007.22,177.23169316243775,995.5,50,10,0.0,,,,,,,,,,,,,,,
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_oc,gauss,0.05,0.9414970496428922,0.0416162799596094,0.9528678650577644,0.9332663232683628,0.0291453232779082,0.9368270410249422,104.45986833247838,17.745902639565898,102.8788666813562,2.012550801492221,0.0764220244157574,2.0122348637976915,2.915172498139859,0.686371615191023,2.7596916643633014,0.0,0.0,0.0,0.5673990240172816,0.2255076178112761,0.5789473684210527,,,,,,,128.68,36.8524027959743,128.5,2530.78,346.1231519654972,2655.5,50,10,0.0,,,,,,,,,,,,,,,
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_oc,gauss,0.1,0.9012197174290764,0.0540173486169099,0.9132213214987488,0.8912915411355021,0.0399453519564996,0.8947588149918894,49.37567719064114,7.069921449391484,48.84105551707749,1.688985874929439,0.0641353846452087,1.6887207316580124,2.389879682553676,0.4160778942066896,2.3293389731225043,0.0,0.0,0.0,0.4252482469312316,0.2719041232208142,0.4324009324009323,,,,,,,128.68,36.8524027959743,128.5,2530.78,346.1231519654972,2655.5,50,10,0.0,,,,,,,,,,,,,,,
exploratory,Chla,hyp,contributor,primary,0.0,0.0,emp_oc,gauss,0.2,0.8295742316450999,0.066631515360697,0.8294407776811479,0.8191523935988689,0.0576387702597043,0.8221616358325219,20.830472400067585,2.3368460244852383,20.69039088848916,1.315936236958791,0.0499696758739598,1.315729656404131,1.9048326712357204,0.2810348072819903,1.8890131667410133,0.0,0.0,0.0,0.2829557419661788,0.2521620175365732,0.25,,,,,,,128.68,36.8524027959743,128.5,2530.78,346.1231519654972,2655.5,50,10,0.0,,,,,,,,,,,,,,,
